success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,participant_number,reconstruction_instructions,comprehend_reconstruction,nonpretend_instructions,comprehend_np,nickname,bonus,view_history,rt,responses,question_order,correct,test_part,grid,already_clicked,click_log,final_grid_state,num_clicks,cheat,round_points,misses,grid_number,white_cards_reported
,instructions,22,434558,0.0-4.0-11.0,6851d3836698db9d924a5473,5838861383a1cc0001f3f258,6851d42b19c7e315d9b69830,22,1,TRUE,1,TRUE,Player 22,56,"[{""""page_index"""":0,""""viewing_time"""":13031.800000190735}]",13032.8000001907,"","",,"","","","","",,,,,,
1,fullscreen,0,23821,0.0-0.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"",,"","",,"","","","","",,,,,,
,instructions,1,132266,0.0-1.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"[{""""page_index"""":0,""""viewing_time"""":57792.799999999814},{""""page_index"""":1,""""viewing_time"""":13159.400000000373},{""""page_index"""":2,""""viewing_time"""":16729.200000000186},{""""page_index"""":3,""""viewing_time"""":12392.700000000186},{""""page_index"""":4,""""viewing_time"""":8366.699999999255}]",108441.2,"","",,"","","","","",,,,,,
,survey-multi-choice,2,146001,0.0-2.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"",13734.0999999996,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white<b> cards as possible""""}",[0],1,multichoice_part1,"","","","",,,,,,
,instructions,3,154839,0.0-4.0-0.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"[{""""page_index"""":0,""""viewing_time"""":8837}]",8837.09999999963,"","",,"","","","","",,,,,,
,findSquares,4,187201,0.0-4.0-1.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"",,"","",,"","[['0', '0', '1', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '0'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [1, 0, 0, 0, 2, 3, 2, 1, 1, 2, 3, 3, 1], 'j': [2, 2, 3, 1, 1, 2, 3, 1, 0, 0, 0, 1, 3], 't': [3931, 6106.799999999814, 10152.399999999441, 11789.599999999627, 13603.599999999627, 17001.39999999944, 18051.39999999944, 19244.099999999627, 21942, 23446.299999999814, 28023.599999999627, 28771, 30355.700000000186], 'hit': ['1', '1', '0', '0', '1', '0', '0', '1', '1', '1', '0', '0', '1'], 'b': []}","[['unknown', 'white', 'black', 'white'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'white'], ['white', 'white', 'white', 'unknown']]",13,0,2,,,
,instructions,5,205290,0.0-4.0-2.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"[{""""page_index"""":0,""""viewing_time"""":18087.299999999814}]",18087.3999999994,"","",,"","","","","",,,,,,
,instructions,6,222633,0.0-4.0-3.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"[{""""page_index"""":0,""""viewing_time"""":12959.200000000186},{""""page_index"""":1,""""viewing_time"""":4384.0999999996275}]",17343.4000000004,"","",,"","","","","",,,,,,
,findSquares,7,258037,0.0-4.0-4.0-0.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [4, 3, 3, 1, 0, 1, 0, 4, 5, 5, 3, 2, 5, 2, 1, 2, 4, 3, 2], 'j': [5, 4, 5, 3, 3, 4, 2, 1, 2, 0, 1, 4, 4, 1, 1, 2, 2, 2, 3], 't': [3038.100000000559, 4200.100000000559, 7202.800000000745, 8965, 10792, 11808.100000000559, 13040.600000000559, 15760.700000000186, 18918.60000000056, 19884.200000000186, 20639.300000000745, 22715.800000000745, 24103.200000000186, 26595.400000000373, 27293.800000000745, 29422.900000000373, 31878.700000000186, 32688.200000000186, 33387.90000000037], 'hit': ['0', '1', '0', '1', '0', '0', '0', '1', '0', '0', '1', '0', '1', '0', '0', '1', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'white', 'white', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'white', 'unknown'], ['unknown', 'white', 'black', 'black', 'white', 'unknown'], ['unknown', 'black', 'white', 'unknown', 'black', 'white'], ['unknown', 'black', 'white', 'unknown', 'black', 'white'], ['white', 'black', 'white', 'unknown', 'black', 'unknown']]",19,0,14,,3,
,instructions,8,261334,0.0-4.0-4.0-1.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"[{""""page_index"""":0,""""viewing_time"""":3291.5}]",3291.69999999926,"","",,"","","","","",,,,,,
,findSquares,9,289201,0.0-4.0-4.0-0.1,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"",,"","",,non-pretend,"[['1', '1', '1', '0', '0', '1'], ['0', '0', '0', '0', '0', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '1', '0'], ['1', '1', '0', '1', '1', '0'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [0, 0, 1, 1, 0, 1, 2, 1, 0, 4, 5, 3, 3, 2, 4, 4, 3, 5, 5, 3, 1, 4], 'j': [2, 3, 1, 2, 0, 5, 5, 4, 4, 5, 4, 4, 3, 4, 1, 2, 1, 1, 0, 0, 0, 3], 't': [2432.9000000003725, 3664.800000000745, 4781.300000000745, 5374.5, 6005, 7994.5, 9059.400000000373, 9827.200000000186, 10388.400000000373, 11601.300000000745, 12669, 13354.600000000559, 14182.600000000559, 15181.600000000559, 17633.60000000056, 18616.700000000186, 19353.5, 20112.900000000373, 20726.10000000056, 21798.10000000056, 22925.300000000745, 25861.800000000745], 'hit': ['1', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['black', 'black', 'black', 'white', 'white', 'black'], ['white', 'white', 'white', 'unknown', 'white', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'white', 'white'], ['white', 'white', 'unknown', 'white', 'black', 'unknown'], ['black', 'black', 'white', 'black', 'black', 'white'], ['white', 'white', 'unknown', 'unknown', 'white', 'unknown']]",22,0,10,,10,
,instructions,10,293346,0.0-4.0-4.0-1.1,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"[{""""page_index"""":0,""""viewing_time"""":4144}]",4144.20000000019,"","",,"","","","","",,,,,,
,findSquares,11,310179,0.0-4.0-4.0-0.2,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '1', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '1'], ['1', '1', '0', '0', '0', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [2, 2, 1, 1, 2, 2, 3, 3, 4, 3, 5, 4, 5, 5, 3], 'j': [3, 4, 3, 2, 1, 0, 1, 2, 2, 3, 1, 0, 0, 5, 5], 't': [2056.5999999996275, 2960.2000000001863, 3953.5, 4549.399999999441, 5050.799999999814, 6066.5999999996275, 6715.899999999441, 7263.799999999814, 8331.599999999627, 9047.399999999441, 10044.799999999814, 10643, 12214.899999999441, 13996, 14823.099999999627], 'hit': ['1', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '1', '1', '1', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'white', 'white', 'unknown', 'unknown'], ['white', 'black', 'black', 'black', 'white', 'unknown'], ['unknown', 'white', 'black', 'white', 'unknown', 'black'], ['black', 'black', 'white', 'unknown', 'unknown', 'black'], ['black', 'white', 'unknown', 'unknown', 'unknown', 'black']]",15,0,18,,8,
,instructions,12,312611,0.0-4.0-4.0-1.2,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"[{""""page_index"""":0,""""viewing_time"""":2431.2000000001863}]",2431.40000000037,"","",,"","","","","",,,,,,
,findSquares,13,346937,0.0-4.0-4.0-0.3,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '1', '0', '0', '1', '1'], ['0', '1', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '1'], ['1', '1', '1', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [2, 0, 4, 5, 4, 3, 4, 3, 3, 1, 2, 2, 1, 0, 1, 2, 0, 5, 5, 5, 2, 1, 4, 4], 'j': [5, 5, 5, 5, 4, 4, 1, 1, 0, 0, 1, 2, 2, 1, 4, 4, 4, 4, 1, 0, 0, 3, 3, 2], 't': [1639.7000000001863, 2356.9000000003725, 3056.2999999998137, 3974.4000000003725, 4605.700000000186, 4976.4000000003725, 5935.799999999814, 6652.299999999814, 7348.200000000186, 8139, 8796, 9716.700000000186, 10377, 10884.5, 11726.700000000186, 12824.5, 13710.200000000186, 16676.700000000186, 17659.099999999627, 18221.099999999627, 19751, 22566.799999999814, 23870.900000000373, 32306.799999999814], 'hit': ['0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'white', 'unknown', 'unknown', 'white', 'white'], ['white', 'black', 'white', 'white', 'black', 'black'], ['white', 'black', 'white', 'unknown', 'white', 'white'], ['white', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'black', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'white', 'white']]",24,0,8,,7,
,instructions,14,350508,0.0-4.0-4.0-1.3,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"[{""""page_index"""":0,""""viewing_time"""":3566.2000000001863}]",3566.40000000037,"","",,"","","","","",,,,,,
,instructions,15,352952,0.0-4.0-5.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"[{""""page_index"""":0,""""viewing_time"""":2443.4000000003725}]",2443.70000000019,"","",,"","","","","",,,,,,
,instructions,16,395584,0.0-4.0-6.0-0.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"[{""""page_index"""":0,""""viewing_time"""":6420.700000000186},{""""page_index"""":1,""""viewing_time"""":9370.700000000186},{""""page_index"""":2,""""viewing_time"""":7749.700000000186},{""""page_index"""":3,""""viewing_time"""":1931.3999999994412},{""""page_index"""":2,""""viewing_time"""":3821.4000000003725},{""""page_index"""":3,""""viewing_time"""":13337.400000000373}]",42631.5,"","",,"","","","","",,,,,,
,survey-multi-choice,17,405034,0.0-4.0-6.0-1.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"",9449.20000000019,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,,
,survey-html-form,18,413133,0.0-4.0-7.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"",8096.5,"{""""white_count"""":""""6""""}","",,white_card_report,"","","","",,,,,,6
,instructions,19,426144,0.0-4.0-8.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"[{""""page_index"""":0,""""viewing_time"""":13010.400000000373}]",13010.6000000006,"","",,"","","","","",,,,,,
,findSquares,20,449328,0.0-4.0-9.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"",,"","",,memory,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [4, 4, 3, 3, 2, 5, 5, 1, 0, 0, 1, 1, 2, 4, 3, 3, 2], 'j': [5, 3, 4, 5, 4, 4, 5, 3, 2, 3, 1, 4, 2, 1, 1, 0, 3], 't': [2593.0999999996275, 4391.700000000186, 5077.0999999996275, 6402.5999999996275, 7606.0999999996275, 8953.899999999441, 10100.700000000186, 11685.5, 12762.399999999441, 13826.5, 14525.399999999441, 15449, 16363.599999999627, 17524.5, 18641, 19639.89999999944, 21179.39999999944], 'hit': ['0', '0', '1', '0', '0', '1', '0', '1', '0', '0', '0', '0', '1', '1', '1', '0', '1'], 'b': []}","[['unknown', 'unknown', 'white', 'white', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'white', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'white', 'unknown'], ['white', 'black', 'unknown', 'unknown', 'black', 'white'], ['unknown', 'black', 'unknown', 'white', 'black', 'white'], ['unknown', 'black', 'unknown', 'unknown', 'black', 'white']]",17,0,16,,3,
,survey-text,21,471225,0.0-4.0-10.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"",21888.6000000006,"{""""worker_comments"""":""""Make it more exciting""""}","",,"","","","","",,,,,,
,instructions,22,480496,0.0-4.0-11.0,6851d3836698db9d924a5473,684603404d202cf69e3ddef3,6851dd96e691a3eeab1e17e3,37,1,TRUE,1,TRUE,Player 37,50,"[{""""page_index"""":0,""""viewing_time"""":9270}]",9270.5,"","",,"","","","","",,,,,,
1,fullscreen,0,4843,0.0-0.0,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"",,"","",,"","","","","",,,,,,
,instructions,1,90059,0.0-1.0,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"[{""""page_index"""":0,""""viewing_time"""":30309.900000035763},{""""page_index"""":1,""""viewing_time"""":12225.199999988079},{""""page_index"""":2,""""viewing_time"""":33483},{""""page_index"""":3,""""viewing_time"""":9191.199999988079}]",85210.2000000477,"","",,"","","","","",,,,,,
,survey-multi-choice,2,110551,0.0-2.0,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"",20487.5,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white<b> cards as possible""""}",[0],1,multichoice_part1,"","","","",,,,,,
,instructions,3,117683,0.0-4.0-0.0,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"[{""""page_index"""":0,""""viewing_time"""":7129.5}]",7130.20000004768,"","",,"","","","","",,,,,,
,findSquares,4,162740,0.0-4.0-1.0,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"",,"","",,"","[['0', '0', '1', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '0'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [1, 0, 3, 1, 2, 0, 3, 1, 2, 2, 0, 3, 1], 'j': [1, 2, 3, 3, 0, 0, 1, 2, 3, 1, 3, 2, 0], 't': [2875.699999988079, 6964.100000023842, 8404.600000023842, 10555.899999976158, 12331.5, 13539.5, 15460.300000011921, 17699.5, 19468.100000023842, 20292.100000023842, 22869.30000001192, 36820.19999998808, 43027.30000001192], 'hit': ['1', '1', '0', '1', '1', '0', '0', '1', '0', '1', '0', '0', '1'], 'b': []}","[['white', 'unknown', 'black', 'white'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'white'], ['unknown', 'white', 'white', 'white']]",13,0,2,,,
,instructions,5,172539,0.0-4.0-2.0,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"[{""""page_index"""":0,""""viewing_time"""":9796.199999988079}]",9797.10000002384,"","",,"","","","","",,,,,,
,instructions,6,352186,0.0-4.0-3.0,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"[{""""page_index"""":0,""""viewing_time"""":169919.19999998808},{""""page_index"""":1,""""viewing_time"""":9725.800000011921}]",179645.899999976,"","",,"","","","","",,,,,,
,findSquares,7,420427,0.0-4.0-4.0-0.0,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"",,"","",,non-pretend,"[['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [0, 0, 4, 4, 0, 1, 1, 5, 3, 3, 5, 3], 'j': [2, 0, 1, 5, 4, 1, 5, 2, 2, 5, 5, 0], 't': [6951.5, 8983.200000047684, 11599, 12950.800000011921, 15695.400000035763, 22551.700000047684, 25255.600000023842, 28582.400000035763, 41750.700000047684, 53206.80000001192, 60463.10000002384, 66230.5], 'hit': ['0', '1', '1', '1', '1', '0', '0', '0', '0', '1', '0', '1'], 'b': []}","[['black', 'black', 'white', 'unknown', 'black', 'black'], ['unknown', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'unknown', 'white', 'unknown', 'unknown', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['unknown', 'unknown', 'white', 'unknown', 'unknown', 'white']]",12,0,20,,4,
,instructions,8,507960,0.0-4.0-4.0-1.0,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"[{""""page_index"""":0,""""viewing_time"""":87530.19999998808}]",87531.3000000119,"","",,"","","","","",,,,,,
,findSquares,9,561209,0.0-4.0-4.0-0.1,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '1', '0', '0', '1', '1'], ['0', '1', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '1'], ['1', '1', '1', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [2, 4, 0, 2, 1, 3, 4, 3, 1, 1, 4, 3, 3, 0, 2, 2, 0, 5, 5, 4], 'j': [1, 5, 5, 5, 4, 0, 1, 2, 2, 0, 4, 4, 1, 3, 4, 3, 1, 0, 1, 2], 't': [2174.800000011921, 4045.2000000476837, 5280, 6357.300000011921, 7869.400000035763, 9949.300000011921, 11310.800000011921, 15350.900000035763, 16805.600000023842, 17854.100000023842, 23478.30000001192, 27325.400000035763, 31802.900000035763, 34769, 37903.90000003576, 44429, 47261.10000002384, 49672.5, 50309.90000003576, 51231.90000003576], 'hit': ['1', '1', '0', '0', '1', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'white', 'unknown', 'white', 'unknown', 'white'], ['white', 'black', 'white', 'unknown', 'black', 'black'], ['unknown', 'black', 'unknown', 'white', 'white', 'white'], ['white', 'white', 'white', 'unknown', 'white', 'black'], ['black', 'black', 'black', 'unknown', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'unknown']]",20,0,12,,7,
,instructions,10,563696,0.0-4.0-4.0-1.1,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"[{""""page_index"""":0,""""viewing_time"""":2484.300000011921}]",2485.30000001192,"","",,"","","","","",,,,,,
,findSquares,11,619477,0.0-4.0-4.0-0.2,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '1'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [2, 3, 5, 5, 5, 4, 3, 2, 0, 3, 2, 3, 5, 1, 1, 0, 0, 4, 4, 4, 3, 3, 5, 1], 'j': [2, 4, 4, 2, 0, 1, 1, 1, 2, 2, 4, 0, 5, 1, 0, 1, 0, 2, 5, 3, 5, 3, 3, 3], 't': [1366.8999999761581, 3014.699999988079, 4982.699999988079, 6855.399999976158, 7607.099999964237, 8342.599999964237, 9190.799999952316, 12135.699999988079, 14359.199999988079, 15096.699999988079, 17438.69999998808, 20895.19999998808, 23551.799999952316, 33345.5, 34079.09999996424, 34982.5, 35793.799999952316, 41271.5, 44302.299999952316, 45374.299999952316, 46591.09999996424, 47942.89999997616, 49710.5, 53759.59999996424], 'hit': ['1', '1', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1'], 'b': []}","[['white', 'white', 'white', 'unknown', 'unknown', 'unknown'], ['white', 'white', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'unknown', 'white', 'unknown'], ['white', 'black', 'white', 'white', 'black', 'white'], ['unknown', 'black', 'white', 'white', 'black', 'black'], ['white', 'black', 'white', 'white', 'black', 'white']]",24,0,9,,9,
,instructions,12,621897,0.0-4.0-4.0-1.2,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"[{""""page_index"""":0,""""viewing_time"""":2416.100000023842}]",2417.30000001192,"","",,"","","","","",,,,,,
,findSquares,13,668878,0.0-4.0-4.0-0.3,6851d3836698db9d924a5473,677917aad5d996eeb7a55fe9,6851d70a5d38e2bcf77f0480,25,1,TRUE,1,TRUE,Player 25,53,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '1', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '1'], ['1', '1', '0', '0', '0', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [4, 4, 2, 2, 2, 2, 2, 5, 3, 5, 5, 3, 1, 1, 3, 3, 3, 5, 4, 1, 3], 'j': [2, 0, 1, 0, 3, 4, 5, 5, 5, 0, 1, 3, 1, 2, 1, 0, 4, 4, 4, 3, 2], 't': [1246.300000011921, 2214.5, 3277.800000011921, 3966, 5229.200000047684, 5902.400000035763, 6710.400000035763, 8038.100000023842, 8917.200000047684, 15550.400000035763, 17925.900000035763, 24161.30000001192, 26565.700000047684, 28750.30000001192, 31654.200000047684, 33805.60000002384, 38637.10000002384, 39686.10000002384, 40254.700000047684, 43109.700000047684, 44966.5], 'hit': ['0', '1', '1', '0', '1', '0', '0', '1', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'white', 'white', 'white', 'unknown', 'unknown'], ['white', 'black', 'black', 'black', 'white', 'white'], ['white', 'white', 'black', 'white', 'white', 'black'], ['black', 'black', 'white', 'unknown', 'white', 'black'], ['black', 'white', 'unknown', 'unknown', 'white', 'black']]",21,0,12,,8,
